"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should transform object config to object format","schema","Mon Oct 20 16:40:04 UTC 2025","passed","Mon Oct 20 16:40:04 UTC 2025","","AppsConfigSchema","",""
"","1","should create a plugin with custom options","studiocmsMDX","Mon Oct 20 16:39:43 UTC 2025","passed","Mon Oct 20 16:39:43 UTC 2025","","plugin creation","",""
"","2","should accept valid favicon extensions","FrontEndConfigSchema","Mon Oct 20 16:40:16 UTC 2025","passed","Mon Oct 20 16:40:16 UTC 2025","","","",""
"","2","should validate open status","WordPress API Schema","Mon Oct 20 16:39:45 UTC 2025","passed","Mon Oct 20 16:39:45 UTC 2025","","OpenClosedSchema","",""
"","1","returns cached version if dev mode and cache is fresh","getLatestVersion","Mon Oct 20 16:39:59 UTC 2025","passed","Mon Oct 20 16:39:59 UTC 2025","","","",""
"","0","excludes drafts if includeDrafts is false","filterPagesByDraftAndIndex","Mon Oct 20 16:39:53 UTC 2025","passed","Mon Oct 20 16:39:53 UTC 2025","","","",""
"","8","returns correct permission level for each user type","getUserPermissionLevel","Mon Oct 20 16:40:00 UTC 2025","passed","Mon Oct 20 16:40:00 UTC 2025","","","",""
"","2","the endpoint responds with the expected initial reports","Config Utils Integration Utility tests","Mon Oct 20 16:40:25 UTC 2025","passed","Mon Oct 20 16:40:25 UTC 2025","","the file watcher reports that its watching the config file","",""
"","0","dynamicVirtual exports all modules","VirtualModuleBuilder","Mon Oct 20 16:40:08 UTC 2025","passed","Mon Oct 20 16:40:08 UTC 2025","","","",""
"","0","should handle resolving promise directly","tryCatch","Mon Oct 20 16:39:47 UTC 2025","passed","Mon Oct 20 16:39:47 UTC 2025","","with direct promise values","",""
"","4","should reject invalid status values","WordPress API Schema","Mon Oct 20 16:39:45 UTC 2025","passed","Mon Oct 20 16:39:45 UTC 2025","","OpenClosedSchema","",""
"","0","should return an empty string for an empty array","formatNotificationOptions","Mon Oct 20 16:40:19 UTC 2025","passed","Mon Oct 20 16:40:19 UTC 2025","","","",""
"","1","does not log info/debug when verbose is false","integrationLogger","Mon Oct 20 16:39:48 UTC 2025","passed","Mon Oct 20 16:39:48 UTC 2025","","","",""
"","0","should configure Google OAuth provider in studiocms config hook","@studiocms/google","Mon Oct 20 16:39:56 UTC 2025","passed","Mon Oct 20 16:39:56 UTC 2025","","hooks","",""
"","9","processes a metric group with 4+ items and computes histogram, percentiles, sampleSize","processWebVitalsSummary","Mon Oct 20 16:40:05 UTC 2025","passed","Mon Oct 20 16:40:05 UTC 2025","","","",""
"","0","generates correct fetch URL for mobile","webVitalsUtils","Mon Oct 20 16:39:47 UTC 2025","passed","Mon Oct 20 16:39:47 UTC 2025","","generateLighthouseFetchUrl","",""
"","2","should handle sync function returning different data types","tryCatch","Mon Oct 20 16:39:47 UTC 2025","passed","Mon Oct 20 16:39:47 UTC 2025","","with synchronous functions","",""
"","0","should handle deep nesting","TemplateEngine","Mon Oct 20 16:40:05 UTC 2025","passed","Mon Oct 20 16:40:05 UTC 2025","","Basic functionality","",""
"","2","throws if CMS_ENCRYPTION_KEY is empty","Config Helper","Mon Oct 20 16:39:50 UTC 2025","passed","Mon Oct 20 16:39:50 UTC 2025","","makePasswordModConfig","",""
"","1","throws if session.expTime is not a positive integer","Config Helper","Mon Oct 20 16:39:50 UTC 2025","passed","Mon Oct 20 16:39:50 UTC 2025","","makePasswordModConfig","",""
"","0","returns trimmed hero if provided","heroHelper tests","Mon Oct 20 16:40:07 UTC 2025","passed","Mon Oct 20 16:40:07 UTC 2025","getHeroImage","trimInput","",""
"","1","readAPIContextFormData: should fail if request.formData throws","API Context Utils","Mon Oct 20 16:39:59 UTC 2025","passed","Mon Oct 20 16:39:59 UTC 2025","","","",""
"","0","removes studiocms_ prefix","safeString","Mon Oct 20 16:40:30 UTC 2025","passed","Mon Oct 20 16:40:30 UTC 2025","","","",""
"","0","should strip studiocms/ prefix","stripNameFromLabel","Mon Oct 20 16:40:06 UTC 2025","passed","Mon Oct 20 16:40:06 UTC 2025","","","",""
"","1","validates complex sanitize options","WYSIWYG Types and Schema","Mon Oct 20 16:39:56 UTC 2025","passed","Mon Oct 20 16:39:56 UTC 2025","","WYSIWYGSchema","",""
"","2","pathWithBase strips leading slash and prepends one","pathGenerators","Mon Oct 20 16:40:11 UTC 2025","passed","Mon Oct 20 16:40:11 UTC 2025","","","",""
"","0","parseUserIdentity returns correct hash and domain for openid","Libravatar Utils","Mon Oct 20 16:40:05 UTC 2025","passed","Mon Oct 20 16:40:05 UTC 2025","","","",""
"","4","proxies function components and processes props and children","createComponentProxy","Mon Oct 20 16:40:00 UTC 2025","passed","Mon Oct 20 16:40:00 UTC 2025","","","",""
"","90","should produce different results for different inputs","Scrypt Module","Mon Oct 20 16:39:47 UTC 2025","passed","Mon Oct 20 16:39:47 UTC 2025","","Scrypt Service","",""
"","0","should handle StudioCMS flavor with callouts disabled","studiocmsMD","Mon Oct 20 16:39:42 UTC 2025","passed","Mon Oct 20 16:39:42 UTC 2025","","plugin creation","",""
"","4","should define baseServerTranslations with English translations","i18n/config","Mon Oct 20 16:40:27 UTC 2025","passed","Mon Oct 20 16:40:27 UTC 2025","","","",""
"","0","type allows empty object","WYSIWYG Types and Schema","Mon Oct 20 16:39:56 UTC 2025","passed","Mon Oct 20 16:39:56 UTC 2025","","WYSIWYGSchemaOptions type","",""
"","0","should export editor CSRF cookie name","consts.ts","Mon Oct 20 16:39:55 UTC 2025","passed","Mon Oct 20 16:39:55 UTC 2025","","","",""
"","0","handles boolean false","SDKSchema","Mon Oct 20 16:40:02 UTC 2025","passed","Mon Oct 20 16:40:02 UTC 2025","","","",""
"","0","should accept usernameAndPassword as false","authProviderSchema","Mon Oct 20 16:40:11 UTC 2025","passed","Mon Oct 20 16:40:11 UTC 2025","","","",""
"","0","remapFilterSitemap uses blog route when blog=true","getBlogRoute","Mon Oct 20 16:40:10 UTC 2025","passed","Mon Oct 20 16:40:10 UTC 2025","","","",""
"","1","should extract variable names from template","TemplateEngine","Mon Oct 20 16:40:05 UTC 2025","passed","Mon Oct 20 16:40:05 UTC 2025","","Variable detection","",""
"","0","should create DownloadPostImageConfig","WordPress API Configs","Mon Oct 20 16:39:45 UTC 2025","passed","Mon Oct 20 16:39:45 UTC 2025","","DownloadPostImageConfig","",""
"","5","should load TypeScript config file","Config Loader Utils","Mon Oct 20 16:39:48 UTC 2025","passed","Mon Oct 20 16:39:48 UTC 2025","","loadConfigFile","",""
"","0","handles null dates as epoch","sortByDate","Mon Oct 20 16:40:22 UTC 2025","passed","Mon Oct 20 16:40:22 UTC 2025","","","",""
"","0","accepts valid props and returns a string","StudioCMSImageService","Mon Oct 20 16:40:09 UTC 2025","passed","Mon Oct 20 16:40:09 UTC 2025","","","",""
"","44","BaseHead with minimal props","BaseHead component","Mon Oct 20 16:40:18 UTC 2025","passed","Mon Oct 20 16:40:18 UTC 2025","","","",""
"","3","should render title and message in the HTML","notification template","Mon Oct 20 16:40:28 UTC 2025","passed","Mon Oct 20 16:40:28 UTC 2025","","","",""
"","34","Editor with props","Editor component","Mon Oct 20 16:40:34 UTC 2025","passed","Mon Oct 20 16:40:34 UTC 2025","","","",""
"","1","should validate complete page data","WordPress API Schema","Mon Oct 20 16:39:45 UTC 2025","passed","Mon Oct 20 16:39:45 UTC 2025","","Page","",""
"","0","generates a token with noExpire=true (30 years)","generateJwt & verifyJwt","Mon Oct 20 16:40:04 UTC 2025","passed","Mon Oct 20 16:40:04 UTC 2025","","","",""
"","0","handles /_server-islands with default (no prefix)","i18n/server","Mon Oct 20 16:40:11 UTC 2025","passed","Mon Oct 20 16:40:11 UTC 2025","","getCurrentURLPath","",""
"","0","trims site defaultOgImage before returning","heroHelper tests","Mon Oct 20 16:40:07 UTC 2025","passed","Mon Oct 20 16:40:07 UTC 2025","getHeroImage","trimInput","",""
"","0","returns undefined if none of the config files exist","Watcher Utils","Mon Oct 20 16:40:18 UTC 2025","passed","Mon Oct 20 16:40:18 UTC 2025","","findConfig","",""
"","0","should include Google SVG logo","@studiocms/google","Mon Oct 20 16:39:56 UTC 2025","passed","Mon Oct 20 16:39:56 UTC 2025","","hooks","",""
"","3","returns micromatch.isMatch result for string pattern","Middleware Utils","Mon Oct 20 16:40:04 UTC 2025","passed","Mon Oct 20 16:40:04 UTC 2025","","matchFilterCheck","",""
"","3","merges security values without overwriting general/plugins","setLocals","Mon Oct 20 16:40:00 UTC 2025","passed","Mon Oct 20 16:40:00 UTC 2025","","","",""
"","0","should fail if demoMode is a string","developerConfigSchema","Mon Oct 20 16:40:27 UTC 2025","passed","Mon Oct 20 16:40:27 UTC 2025","","","",""
"","4","should handle multiple component swaps","transformHTML","Mon Oct 20 16:39:54 UTC 2025","passed","Mon Oct 20 16:39:54 UTC 2025","","","",""
"","0","mergeHead overwrites by new head","headConfigSchema","Mon Oct 20 16:40:01 UTC 2025","passed","Mon Oct 20 16:40:01 UTC 2025","","","",""
"","1","should throw error in strict mode","TemplateRenderer","Mon Oct 20 16:40:08 UTC 2025","passed","Mon Oct 20 16:40:08 UTC 2025","","Missing variables","",""
"","1","always logs warn/error/debug regardless of verbose","logMessages","Mon Oct 20 16:40:01 UTC 2025","passed","Mon Oct 20 16:40:01 UTC 2025","","","",""
"","0","parses nested objects","Utils","Mon Oct 20 16:40:03 UTC 2025","passed","Mon Oct 20 16:40:03 UTC 2025","","parse","",""
"","1","should define required environment variables","@studiocms/github","Mon Oct 20 16:39:57 UTC 2025","passed","Mon Oct 20 16:39:57 UTC 2025","","hooks","",""
"","0","should correctly infer HTMLSchemaOptions type","HTMLSchema","Mon Oct 20 16:40:15 UTC 2025","passed","Mon Oct 20 16:40:15 UTC 2025","","type inference","",""
"","0","returns red for >0.5","webVitalsUtils","Mon Oct 20 16:39:47 UTC 2025","passed","Mon Oct 20 16:39:47 UTC 2025","","progressBarClsColor","",""
"","0","returns export statement with empty string comp","pageContentComponentFilter","Mon Oct 20 16:40:20 UTC 2025","passed","Mon Oct 20 16:40:20 UTC 2025","","","",""
"","32","returns correct permission flags for each level","getUserPermissions","Mon Oct 20 16:40:00 UTC 2025","passed","Mon Oct 20 16:40:00 UTC 2025","","","",""
"","63","should register a component from a basic Astro file","ComponentRegistry","Mon Oct 20 16:39:43 UTC 2025","passed","Mon Oct 20 16:39:43 UTC 2025","","registerComponentFromFile","",""
"","1","decodes XML entities strictly","decodeXML","Mon Oct 20 16:40:09 UTC 2025","passed","Mon Oct 20 16:40:09 UTC 2025","","","",""
"","1","parses pageMetaData for single diffItem","SDKCore_Parsers","Mon Oct 20 16:40:03 UTC 2025","passed","Mon Oct 20 16:40:03 UTC 2025","","fixDiff","",""
"","8","render component","Components Container tests","Mon Oct 20 16:39:53 UTC 2025","passed","Mon Oct 20 16:39:53 UTC 2025","Favicons component","Shared components","",""
"","0","should handle missing environment variables gracefully","Cloudinary Image Service Plugin","Mon Oct 20 16:39:43 UTC 2025","passed","Mon Oct 20 16:39:43 UTC 2025","","error handling","",""
"","0","should include required styles and structure","notification template","Mon Oct 20 16:40:28 UTC 2025","passed","Mon Oct 20 16:40:28 UTC 2025","","","",""
"","0","ensureHtmlExtension adds .html if missing","pathGenerators","Mon Oct 20 16:40:11 UTC 2025","passed","Mon Oct 20 16:40:11 UTC 2025","","","",""
"","1","returns a valid fallback site config object","makeFallbackSiteConfig","Mon Oct 20 16:40:00 UTC 2025","passed","Mon Oct 20 16:40:00 UTC 2025","","","",""
"","44","should handle Uint8Array input","Scrypt Module","Mon Oct 20 16:39:47 UTC 2025","passed","Mon Oct 20 16:39:47 UTC 2025","","Scrypt Service","",""
"","0","treats both undefined as equal","Middleware Utils","Mon Oct 20 16:40:04 UTC 2025","passed","Mon Oct 20 16:40:04 UTC 2025","sortByPriority","handlerFilter","",""
"","0","buildkit CLI: help command: should show help with invalid command","buildkit CLI","Mon Oct 20 16:40:06 UTC 2025","passed","Mon Oct 20 16:40:06 UTC 2025","","","",""
"","0","handles /_server-islands with explicit English","i18n/server","Mon Oct 20 16:40:11 UTC 2025","passed","Mon Oct 20 16:40:11 UTC 2025","","getCurrentURLPath","",""
"","1","should handle empty input","buildPerPageRouteDataObject","Mon Oct 20 16:39:57 UTC 2025","passed","Mon Oct 20 16:39:57 UTC 2025","","","",""
"","0","should throw on invalid core metric","CoreWebVitalsMetricTypeSchema","Mon Oct 20 16:40:08 UTC 2025","passed","Mon Oct 20 16:40:08 UTC 2025","","","",""
"","0","returns green for <=0.25","webVitalsUtils","Mon Oct 20 16:39:47 UTC 2025","passed","Mon Oct 20 16:39:47 UTC 2025","","clsTextColor","",""
"","0","should transform boolean values to object format","schema","Mon Oct 20 16:40:04 UTC 2025","passed","Mon Oct 20 16:40:04 UTC 2025","","AppsConfigSchema","",""
"","0","should return null if cookie does not exist","getCookie","Mon Oct 20 16:40:17 UTC 2025","passed","Mon Oct 20 16:40:17 UTC 2025","","","",""
"","2","should accept demoMode as an object with username and password","developerConfigSchema","Mon Oct 20 16:40:27 UTC 2025","passed","Mon Oct 20 16:40:27 UTC 2025","","","",""
"","0","throws SyntaxError on invalid JSON","jsonParse","Mon Oct 20 16:40:29 UTC 2025","passed","Mon Oct 20 16:40:29 UTC 2025","","","",""
"","0","non-dashboard route with path","urlGenFactory","Mon Oct 20 16:40:21 UTC 2025","passed","Mon Oct 20 16:40:21 UTC 2025","","","",""
"","4","shows error toast if response is not ok","formListener","Mon Oct 20 16:40:36 UTC 2025","passed","Mon Oct 20 16:40:36 UTC 2025","","","",""
"","1","should have correct minimum StudioCMS version","studiocmsMDX","Mon Oct 20 16:39:43 UTC 2025","passed","Mon Oct 20 16:39:43 UTC 2025","","plugin configuration","",""
"","0","returns red for >0.25","webVitalsUtils","Mon Oct 20 16:39:47 UTC 2025","passed","Mon Oct 20 16:39:47 UTC 2025","","progressBarClsTrackColor","",""
"","0","should include availableTranslations in serverUiTranslations","i18n/config","Mon Oct 20 16:40:27 UTC 2025","passed","Mon Oct 20 16:40:27 UTC 2025","","","",""
"","1","should inject options into config stub","buildVirtualConfig","Mon Oct 20 16:40:08 UTC 2025","passed","Mon Oct 20 16:40:08 UTC 2025","","","",""
"","3","writes cache after fetching in dev mode","getLatestVersion","Mon Oct 20 16:39:59 UTC 2025","passed","Mon Oct 20 16:39:59 UTC 2025","","","",""
"","0","ensureTrailingSlash adds slash if missing","pathGenerators","Mon Oct 20 16:40:11 UTC 2025","passed","Mon Oct 20 16:40:11 UTC 2025","","","",""
"","0","should return the correct message from cause","SDKCoreError","Mon Oct 20 16:40:29 UTC 2025","passed","Mon Oct 20 16:40:29 UTC 2025","","","",""
"","0","ensureLeadingSlash adds slash if missing","pathGenerators","Mon Oct 20 16:40:11 UTC 2025","passed","Mon Oct 20 16:40:11 UTC 2025","","","",""
"","0","getEditRoute returns correct edit route","routeMap","Mon Oct 20 16:39:55 UTC 2025","passed","Mon Oct 20 16:39:55 UTC 2025","","","",""
"","1","logs warn/error when verbose is false","integrationLogger","Mon Oct 20 16:39:48 UTC 2025","passed","Mon Oct 20 16:39:48 UTC 2025","","","",""
"","5","throws on unexpected node type","loadChangelog","Mon Oct 20 16:40:06 UTC 2025","passed","Mon Oct 20 16:40:06 UTC 2025","","","",""
"","0","should default demoMode to false if not provided","developerConfigSchema","Mon Oct 20 16:40:27 UTC 2025","passed","Mon Oct 20 16:40:27 UTC 2025","","","",""
"","0","logs info for file creation","printInfo","Mon Oct 20 16:39:49 UTC 2025","passed","Mon Oct 20 16:39:49 UTC 2025","","","",""
"","2","does not render menu if shouldSkipRendering returns true","UserQuickTools custom element","Mon Oct 20 16:40:36 UTC 2025","passed","Mon Oct 20 16:40:36 UTC 2025","","","",""
"","33","returns Effect that succeeds with value if no error is thrown","clack","Mon Oct 20 16:40:26 UTC 2025","passed","Mon Oct 20 16:40:26 UTC 2025","","useClackError","",""
"","0","convertToSafeString handles only special characters","utils/safeString","Mon Oct 20 16:40:29 UTC 2025","passed","Mon Oct 20 16:40:29 UTC 2025","","","",""
"","1","should contain the correct char codes","xmlDecodeTree","Mon Oct 20 16:40:32 UTC 2025","passed","Mon Oct 20 16:40:32 UTC 2025","","","",""
"","2","throws on invalid format","TimeStringSchema","Mon Oct 20 16:40:02 UTC 2025","passed","Mon Oct 20 16:40:02 UTC 2025","","","",""
"","3","should set message, hint, stack, and name","ComponentProxyError","Mon Oct 20 16:40:11 UTC 2025","passed","Mon Oct 20 16:40:11 UTC 2025","","","",""
"","3","render component with badge","Components Container tests","Mon Oct 20 16:39:53 UTC 2025","passed","Mon Oct 20 16:39:53 UTC 2025","PageHeader component","First Time Setup components","",""
"","3","should create a plugin with correct metadata","@studiocms/auth0","Mon Oct 20 16:39:56 UTC 2025","passed","Mon Oct 20 16:39:56 UTC 2025","","plugin creation","",""
"","1","should reject field with missing required properties","FieldSchema","Mon Oct 20 16:39:55 UTC 2025","passed","Mon Oct 20 16:39:55 UTC 2025","","","",""
"","2","getDefaultUserSession returns correct default session","User Utils","Mon Oct 20 16:40:08 UTC 2025","passed","Mon Oct 20 16:40:08 UTC 2025","","","",""
"","0","makeDashboardRoute should sanitize route","consts.ts","Mon Oct 20 16:39:55 UTC 2025","passed","Mon Oct 20 16:39:55 UTC 2025","","","",""
"","0","skips metric groups with less than 4 items","processWebVitalsSummary","Mon Oct 20 16:40:05 UTC 2025","passed","Mon Oct 20 16:40:05 UTC 2025","","","",""
"","0","falls back to default language if translation missing","i18n/server","Mon Oct 20 16:40:11 UTC 2025","passed","Mon Oct 20 16:40:11 UTC 2025","","useTranslations","",""
"","2","should return a function that generates correct API route","makeAPIRoute","Mon Oct 20 16:40:22 UTC 2025","passed","Mon Oct 20 16:40:22 UTC 2025","","","",""
"","0","should create layer with makeLayer","WordPress API Configs","Mon Oct 20 16:39:45 UTC 2025","passed","Mon Oct 20 16:39:45 UTC 2025","","FullPageData","",""
"","0","should reject non-boolean discordSubtext","studiocmsMD","Mon Oct 20 16:39:42 UTC 2025","passed","Mon Oct 20 16:39:42 UTC 2025","","schema validation","",""
"","1","parseRequiredPerms returns correct UserPermissionLevel","User Utils","Mon Oct 20 16:40:08 UTC 2025","passed","Mon Oct 20 16:40:08 UTC 2025","","","",""
"","0","should handle empty string","String Utilities","Mon Oct 20 16:39:48 UTC 2025","passed","Mon Oct 20 16:39:48 UTC 2025","","dedent","",""
"","17","should apply logger and log span to Effect","runtimeLogger","Mon Oct 20 16:40:06 UTC 2025","passed","Mon Oct 20 16:40:06 UTC 2025","","","",""
"","1","throws if userAgent missing","generateContent","Mon Oct 20 16:39:49 UTC 2025","passed","Mon Oct 20 16:39:49 UTC 2025","","","",""
"","0","handles extra properties gracefully","WYSIWYG Types and Schema","Mon Oct 20 16:39:56 UTC 2025","passed","Mon Oct 20 16:39:56 UTC 2025","","WYSIWYGSchema","",""
"","3","returns FolderTreeCacheObject with correct data and timestamp","folderTreeReturn","Mon Oct 20 16:39:53 UTC 2025","passed","Mon Oct 20 16:39:53 UTC 2025","","","",""
"","3","should return a 200 JSON response by default","response-helpers","Mon Oct 20 16:39:57 UTC 2025","passed","Mon Oct 20 16:39:57 UTC 2025","","createJsonResponse","",""
"","22","createUserAvatar returns a valid Libravatar URL","User Module","Mon Oct 20 16:39:49 UTC 2025","passed","Mon Oct 20 16:39:49 UTC 2025","","","",""
"","0","should create layer with makeLayer","WordPress API Configs","Mon Oct 20 16:39:45 UTC 2025","passed","Mon Oct 20 16:39:45 UTC 2025","","APIEndpointConfig","",""
"","62","verifyPasswordStrength returns error string for short password","Password Module","Mon Oct 20 16:40:19 UTC 2025","passed","Mon Oct 20 16:40:19 UTC 2025","","","",""
"","0","returns false if pathname matches excludePaths","Middleware Utils","Mon Oct 20 16:40:04 UTC 2025","passed","Mon Oct 20 16:40:04 UTC 2025","","handlerFilter","",""
"","0","should accept allowUserRegistration as false","localUsernameAndPasswordConfig","Mon Oct 20 16:40:11 UTC 2025","passed","Mon Oct 20 16:40:11 UTC 2025","","","",""
"","4","Editor with empty content","MDX Editor component","Mon Oct 20 16:40:03 UTC 2025","passed","Mon Oct 20 16:40:03 UTC 2025","","","",""
"","0","handles missing Astro.locals safely","heroHelper tests","Mon Oct 20 16:40:07 UTC 2025","passed","Mon Oct 20 16:40:07 UTC 2025","getHeroImage","trimInput","",""
"","1464","should handle send mail errors gracefully","SMTP Service","Mon Oct 20 16:39:48 UTC 2025","passed","Mon Oct 20 16:39:50 UTC 2025","","Mail sending","",""
"","0","type allows undefined","WYSIWYG Types and Schema","Mon Oct 20 16:39:56 UTC 2025","passed","Mon Oct 20 16:39:56 UTC 2025","","WYSIWYGSchemaOptions type","",""
"","0","should default providers to {}","authConfigSchema","Mon Oct 20 16:40:11 UTC 2025","passed","Mon Oct 20 16:40:11 UTC 2025","","","",""
"","5","render component","Components Container tests","Mon Oct 20 16:39:53 UTC 2025","passed","Mon Oct 20 16:39:53 UTC 2025","SSRUser component","Shared components","",""
"","0","should return a valid StudioCMSPlugin object","@studiocms/google","Mon Oct 20 16:39:56 UTC 2025","passed","Mon Oct 20 16:39:56 UTC 2025","","plugin creation","",""
"","3","toComponentProxyError should handle undefined error gracefully","prefixError","Mon Oct 20 16:40:11 UTC 2025","passed","Mon Oct 20 16:40:11 UTC 2025","","","",""
"","0","namedVirtual re-exports named export","VirtualModuleBuilder","Mon Oct 20 16:40:08 UTC 2025","passed","Mon Oct 20 16:40:08 UTC 2025","","","",""
"","0","should have non-null light/dark for local images","validImages","Mon Oct 20 16:40:27 UTC 2025","passed","Mon Oct 20 16:40:27 UTC 2025","","","",""
"","0","FolderTreeMapID should be ""__StudioCMS_Folder_Tree""","StudioCMS SDK Constants","Mon Oct 20 16:40:30 UTC 2025","passed","Mon Oct 20 16:40:30 UTC 2025","","","",""
"","0","returns replacement character for code points above Unicode range","decode-codepoint","Mon Oct 20 16:40:19 UTC 2025","passed","Mon Oct 20 16:40:19 UTC 2025","","replaceCodePoint","",""
"","3","parses valid array of numbers","SDKCore_Parsers","Mon Oct 20 16:40:03 UTC 2025","passed","Mon Oct 20 16:40:03 UTC 2025","","parseIdNumberArray","",""
"","41","makeSessionId throws SessionError if input is not a string","Session Utils","Mon Oct 20 16:40:24 UTC 2025","passed","Mon Oct 20 16:40:24 UTC 2025","","","",""
"","0","should default usernameAndPasswordConfig to {}","authProviderSchema","Mon Oct 20 16:40:11 UTC 2025","passed","Mon Oct 20 16:40:11 UTC 2025","","","",""
"","4","Editor renders with no props","Editor component","Mon Oct 20 16:39:55 UTC 2025","passed","Mon Oct 20 16:39:55 UTC 2025","","","",""
"","5","renders GFM tables","parseMarkdown","Mon Oct 20 16:40:29 UTC 2025","passed","Mon Oct 20 16:40:29 UTC 2025","","","",""
"","2428","should send email successfully","SMTP Service","Mon Oct 20 16:39:46 UTC 2025","passed","Mon Oct 20 16:39:48 UTC 2025","","Mail sending","",""
"","3","should create StringConfig with correct structure","WordPress API Configs","Mon Oct 20 16:39:45 UTC 2025","passed","Mon Oct 20 16:39:45 UTC 2025","","StringConfig","",""
"","1","getHookResults detects absence of hooks","StudioCMSPluginTester","Mon Oct 20 16:40:05 UTC 2025","passed","Mon Oct 20 16:40:05 UTC 2025","","","",""
"","3","parses valid minute string","TimeStringSchema","Mon Oct 20 16:40:02 UTC 2025","passed","Mon Oct 20 16:40:02 UTC 2025","","","",""
"","0","should have studiocms:config:setup hook","@studiocms/github","Mon Oct 20 16:39:57 UTC 2025","passed","Mon Oct 20 16:39:57 UTC 2025","","hook implementation","",""
"","1","should handle runtime errors in MDX evaluation","renderMDX","Mon Oct 20 16:39:41 UTC 2025","passed","Mon Oct 20 16:39:41 UTC 2025","","Edge cases","",""
"","3","verifyUserPermissionLevel returns correct values","Permission logic","Mon Oct 20 16:40:36 UTC 2025","passed","Mon Oct 20 16:40:36 UTC 2025","","","",""
"","0","handles empty string and empty array for includePaths and excludePaths","Middleware Utils","Mon Oct 20 16:40:04 UTC 2025","passed","Mon Oct 20 16:40:04 UTC 2025","","handlerFilter","",""
"","1","verifyPasswordLength returns undefined for valid length","Password Utils","Mon Oct 20 16:40:13 UTC 2025","passed","Mon Oct 20 16:40:13 UTC 2025","","","",""
"","3","Editor with special characters","Editor component","Mon Oct 20 16:39:55 UTC 2025","passed","Mon Oct 20 16:39:55 UTC 2025","","","",""
"","4","render component","Virtual Components Container tests","Mon Oct 20 16:40:23 UTC 2025","passed","Mon Oct 20 16:40:23 UTC 2025","","FormattedDate component","",""
"","0","returns fallback if both hero and site defaultOgImage are empty","heroHelper tests","Mon Oct 20 16:40:07 UTC 2025","passed","Mon Oct 20 16:40:07 UTC 2025","getHeroImage","trimInput","",""
